ImageName,Latitude,Longitude,Height,angle0,angle1,angle2,angle3
2018.01.06_I0-0_DC_NUCF_2126.tiff,54.7822833333,11.8533133333,98.8000000000,0.18,0.17,0.08,-140.77
2018.01.06_I0-0_DC_NUCF_2132.tiff,54.7822483333,11.8533633333,98.7000000000,0.04,-0.16,0.14,-140.52
2018.01.06_I0-0_DC_NUCF_2137.tiff,54.7822133333,11.8534150000,98.7000000000,-0.08,-0.04,0.20,-140.14
2018.01.06_I0-0_DC_NUCF_2142.tiff,54.7821766667,11.8534650000,98.6000000000,-0.18,-0.15,0.11,-139.95
2018.01.06_I0-0_DC_NUCF_2147.tiff,54.7821433333,11.8535166667,98.5000000000,-0.01,0.20,-0.05,-139.57
2018.01.06_I0-0_DC_NUCF_2151.tiff,54.7820716667,11.8536183333,98.4000000000,-0.05,0.19,-0.11,-140.4
2018.01.06_I0-0_DC_NUCF_2156.tiff,54.7820366667,11.8536700000,98.5000000000,0.04,0.14,-0.17,-140.05
2018.01.06_I0-0_DC_NUCF_2161.tiff,54.7820000000,11.8537233333,98.5000000000,-0.18,-0.04,-0.16,-139.11
2018.01.06_I0-0_DC_NUCF_2167.tiff,54.7819600000,11.8537833333,98.4000000000,-0.04,0.13,0.10,-140.08
2018.01.06_I0-0_DC_NUCF_2173.tiff,54.7819200000,11.8538433333,98.4000000000,0.01,0.00,0.05,-139.92
2018.01.06_I0-0_DC_NUCF_2176.tiff,54.7818583333,11.8539316667,98.4000000000,0.17,-0.01,0.17,-140.13
2018.01.06_I0-0_DC_NUCF_2182.tiff,54.7818183333,11.8539916667,98.4000000000,0.05,0.15,0.12,-140.44
2018.01.06_I0-0_DC_NUCF_2188.tiff,54.7817783333,11.8540500000,98.0000000000,-0.16,-0.12,-0.12,-140.34
2018.01.06_I0-0_DC_NUCF_2194.tiff,54.7817383333,11.8541083333,98.2000000000,-0.03,0.04,0.09,-139.62
2018.01.06_I0-0_DC_NUCF_2200.tiff,54.7816966667,11.8541666667,98.0000000000,0.00,0.18,0.08,-140.41
2018.01.06_I0-0_DC_NUCF_2201.tiff,54.7816466667,11.8542400000,97.8000000000,0.14,-0.04,0.18,-140.7
2018.01.06_I0-0_DC_NUCF_2206.tiff,54.7816116667,11.8542900000,97.9000000000,0.10,0.08,-0.03,-140.37
2018.01.06_I0-0_DC_NUCF_2212.tiff,54.7815750000,11.8543416667,97.8000000000,0.05,-0.15,0.08,-139.89
2018.01.06_I0-0_DC_NUCF_2219.tiff,54.7815383333,11.8543966667,97.7000000000,-0.16,0.07,0.01,-138.9
2018.01.06_I0-0_DC_NUCF_2226.tiff,54.7814600000,11.8545100000,97.6000000000,-0.15,0.19,0.12,-139.97
2018.01.06_I0-0_DC_NUCF_2233.tiff,54.7814233333,11.8545666667,97.6000000000,0.11,-0.09,-0.05,-132.3
2018.01.06_I0-0_DC_NUCF_2240.tiff,54.7814016667,11.8546533333,97.8000000000,0.04,0.01,0.06,-105.94
2018.01.06_I0-0_DC_NUCF_2247.tiff,54.7813966667,11.8547366667,98.1000000000,0.11,-0.03,-0.08,-92.83
2018.01.06_I0-0_DC_NUCF_2251.tiff,54.7814033333,11.8548750000,98.3000000000,-0.11,-0.12,-0.01,-80.43
2018.01.06_I0-0_DC_NUCF_2259.tiff,54.7814133333,11.8549583333,98.1000000000,0.11,0.16,-0.10,-75.77
2018.01.06_I0-0_DC_NUCF_2266.tiff,54.7814300000,11.8550400000,97.8000000000,0.04,0.05,0.12,-66.46
2018.01.06_I0-0_DC_NUCF_2274.tiff,54.7814633333,11.8551000000,97.5000000000,0.15,0.07,-0.05,-33.75
2018.01.06_I0-0_DC_NUCF_2276.tiff,54.7815166667,11.8551266667,97.5000000000,0.11,-0.12,-0.13,-5.78
2018.01.06_I0-0_DC_NUCF_2283.tiff,54.7815616667,11.8551233333,97.3000000000,0.06,0.00,-0.14,-353.26
2018.01.06_I0-0_DC_NUCF_2290.tiff,54.7816100000,11.8551000000,96.9000000000,0.08,0.00,0.02,-341.03
2018.01.06_I0-0_DC_NUCF_2297.tiff,54.7816516667,11.8550700000,96.6000000000,0.10,-0.15,-0.04,-335.29
2018.01.06_I0-0_DC_NUCF_2301.tiff,54.7817200000,11.8550050000,96.2000000000,0.20,-0.15,0.00,-327.97
2018.01.06_I0-0_DC_NUCF_2308.tiff,54.7817600000,11.8549600000,96.2000000000,-0.20,0.16,0.13,-326.2
2018.01.06_I0-0_DC_NUCF_2315.tiff,54.7817983333,11.8549133333,96.2000000000,0.12,0.03,0.17,-323.34
2018.01.06_I0-0_DC_NUCF_2322.tiff,54.7818383333,11.8548600000,96.4000000000,0.14,0.01,0.18,-322.54
2018.01.06_I0-0_DC_NUCF_2326.tiff,54.7819000000,11.8547766667,96.7000000000,-0.03,0.14,0.04,-320.08
2018.01.06_I0-0_DC_NUCF_2333.tiff,54.7819366667,11.8547250000,96.9000000000,-0.18,-0.04,-0.16,-319.88
2018.01.06_I0-0_DC_NUCF_2340.tiff,54.7819733333,11.8546733333,97.2000000000,0.05,-0.07,0.15,-320.1
2018.01.06_I0-0_DC_NUCF_2347.tiff,54.7820150000,11.8546150000,97.2000000000,-0.03,-0.04,-0.09,-320.94
2018.01.06_I0-0_DC_NUCF_2351.tiff,54.7820700000,11.8545333333,97.3000000000,-0.09,-0.04,0.07,-320.18
2018.01.06_I0-0_DC_NUCF_2358.tiff,54.7821116667,11.8544733333,97.5000000000,-0.10,-0.05,0.11,-319.12
2018.01.06_I0-0_DC_NUCF_2365.tiff,54.7821483333,11.8544200000,97.6000000000,0.15,0.08,-0.04,-320.17
2018.01.06_I0-0_DC_NUCF_2372.tiff,54.7821850000,11.8543666667,97.4000000000,0.00,0.18,0.08,-319.83
2018.01.06_I0-0_DC_NUCF_2376.tiff,54.7822416667,11.8542816667,97.3000000000,0.14,0.12,-0.04,-319.23
2018.01.06_I0-0_DC_NUCF_2383.tiff,54.7822800000,11.8542250000,97.4000000000,-0.08,0.05,-0.02,-319.8
2018.01.06_I0-0_DC_NUCF_2390.tiff,54.7823166667,11.8541700000,97.3000000000,-0.17,-0.02,-0.05,-319.56
2018.01.06_I0-0_DC_NUCF_2397.tiff,54.7823583333,11.8541083333,97.4000000000,-0.14,0.11,0.03,-319.72
2018.01.06_I0-0_DC_NUCF_2401.tiff,54.7824150000,11.8540216667,97.4000000000,-0.17,0.11,-0.13,-320.89
2018.01.06_I0-0_DC_NUCF_2408.tiff,54.7824583333,11.8539616667,97.6000000000,-0.03,-0.04,-0.15,-320.32
2018.01.06_I0-0_DC_NUCF_2414.tiff,54.7824933333,11.8539133333,97.6000000000,0.15,0.18,-0.08,-321.33
2018.01.06_I0-0_DC_NUCF_2421.tiff,54.7825333333,11.8538583333,97.4000000000,0.20,0.10,-0.19,-321.19
2018.01.06_I0-0_DC_NUCF_2426.tiff,54.7826016667,11.8537600000,97.0000000000,0.10,-0.01,0.04,-320.49
2018.01.06_I0-0_DC_NUCF_2432.tiff,54.7826366667,11.8537083333,96.8000000000,-0.01,-0.18,0.15,-319.32
2018.01.06_I0-0_DC_NUCF_2438.tiff,54.7826716667,11.8536566667,96.8000000000,0.04,0.05,0.12,-319.88
2018.01.06_I0-0_DC_NUCF_2444.tiff,54.7827083333,11.8536066667,96.7000000000,-0.04,-0.06,-0.13,-319.89
2018.01.06_I0-0_DC_NUCF_2450.tiff,54.7827433333,11.8535533333,96.6000000000,-0.12,0.04,0.02,-319.78
2018.01.06_I0-0_DC_NUCF_2451.tiff,54.7827916667,11.8534833333,96.7000000000,0.08,-0.13,0.12,-320.16
2018.01.06_I0-0_DC_NUCF_2457.tiff,54.7828283333,11.8534316667,96.8000000000,0.04,0.10,0.20,-320.25
2018.01.06_I0-0_DC_NUCF_2463.tiff,54.7828633333,11.8533783333,96.9000000000,-0.08,0.00,-0.06,-319.67
2018.01.06_I0-0_DC_NUCF_2469.tiff,54.7829000000,11.8533266667,97.3000000000,0.10,-0.15,-0.04,-320.48
2018.01.06_I0-0_DC_NUCF_2475.tiff,54.7829383333,11.8532733333,97.5000000000,0.01,-0.06,-0.15,-320.09
2018.01.06_I0-0_DC_NUCF_2476.tiff,54.7829783333,11.8532133333,97.8000000000,0.04,-0.16,0.14,-320.29
2018.01.06_I0-0_DC_NUCF_2482.tiff,54.7830150000,11.8531616667,97.9000000000,0.12,-0.10,-0.10,-319.79
2018.01.06_I0-0_DC_NUCF_2488.tiff,54.7830516667,11.8531100000,97.8000000000,0.09,-0.18,0.10,-320.9
2018.01.06_I0-0_DC_NUCF_2494.tiff,54.7830883333,11.8530566667,97.8000000000,0.14,0.01,0.18,-320.03
2018.01.06_I0-0_DC_NUCF_2500.tiff,54.7831250000,11.8530050000,97.8000000000,0.04,0.14,-0.17,-320.48
2018.01.06_I0-0_DC_NUCF_2501.tiff,54.7831750000,11.8529300000,97.8000000000,0.06,0.04,-0.08,-318.61
2018.01.06_I0-0_DC_NUCF_2507.tiff,54.7832116667,11.8528766667,97.8000000000,0.09,0.06,-0.08,-320.07
2018.01.06_I0-0_DC_NUCF_2513.tiff,54.7832483333,11.8528233333,97.8000000000,-0.05,-0.05,-0.10,-318.88
2018.01.06_I0-0_DC_NUCF_2519.tiff,54.7832850000,11.8527683333,97.8000000000,-0.03,-0.04,-0.09,-319.98
2018.01.06_I0-0_DC_NUCF_2525.tiff,54.7833233333,11.8527150000,97.8000000000,0.01,0.07,0.16,-319.27
2018.01.06_I0-0_DC_NUCF_2526.tiff,54.7833750000,11.8526400000,97.9000000000,0.05,0.15,0.12,-320.99
2018.01.06_I0-0_DC_NUCF_2532.tiff,54.7834133333,11.8525850000,98.1000000000,-0.16,-0.12,-0.12,-319.61
2018.01.06_I0-0_DC_NUCF_2539.tiff,54.7834566667,11.8525233333,98.2000000000,0.09,0.06,0.13,-321.08
2018.01.06_I0-0_DC_NUCF_2545.tiff,54.7834950000,11.8524683333,98.2000000000,0.14,-0.04,0.18,-319.98
2018.01.06_I0-0_DC_NUCF_2550.tiff,54.7835300000,11.8524183333,98.3000000000,0.10,0.08,-0.03,-320.07
2018.01.06_I0-0_DC_NUCF_2551.tiff,54.7835783333,11.8523500000,98.4000000000,-0.10,-0.20,0.03,-320.45
2018.01.06_I0-0_DC_NUCF_2557.tiff,54.7836183333,11.8522950000,98.7000000000,-0.04,0.00,-0.01,-320.49
2018.01.06_I0-0_DC_NUCF_2563.tiff,54.7836566667,11.8522383333,98.7000000000,-0.16,0.07,0.01,-320.12
2018.01.06_I0-0_DC_NUCF_2569.tiff,54.7836950000,11.8521816667,98.7000000000,-0.14,0.11,0.03,-320.7
2018.01.06_I0-0_DC_NUCF_2575.tiff,54.7837333333,11.8521266667,98.7000000000,0.02,-0.19,0.14,-319.45
2018.01.06_I0-0_DC_NUCF_2576.tiff,54.7837816667,11.8520550000,99.0000000000,0.15,-0.10,0.15,-321.03
2018.01.06_I0-0_DC_NUCF_2582.tiff,54.7838216667,11.8520000000,99.0000000000,0.02,-0.18,-0.03,-320.96
2018.01.06_I0-0_DC_NUCF_2588.tiff,54.7838616667,11.8519433333,98.9000000000,0.05,-0.20,-0.01,-320.7
2018.01.06_I0-0_DC_NUCF_2594.tiff,54.7839033333,11.8518866667,99.0000000000,0.05,0.11,0.08,-321.5
2018.01.06_I0-0_DC_NUCF_2600.tiff,54.7839433333,11.8518300000,99.0000000000,-0.13,0.02,0.15,-321.38
2018.01.06_I0-0_DC_NUCF_2601.tiff,54.7839933333,11.8517566667,98.9000000000,-0.14,0.02,-0.04,-319.67
2018.01.06_I0-0_DC_NUCF_2606.tiff,54.7840300000,11.8517066667,98.8000000000,0.00,0.01,-0.15,-320.47
2018.01.06_I0-0_DC_NUCF_2611.tiff,54.7840650000,11.8516550000,98.8000000000,-0.07,0.06,0.05,-319.6
2018.01.06_I0-0_DC_NUCF_2617.tiff,54.7841050000,11.8515966667,98.7000000000,0.02,-0.10,-0.01,-319.77
2018.01.06_I0-0_DC_NUCF_2623.tiff,54.7841450000,11.8515383333,98.8000000000,0.08,-0.13,0.12,-320.43
2018.01.06_I0-0_DC_NUCF_2626.tiff,54.7842100000,11.8514416667,98.8000000000,0.14,-0.15,-0.17,-319.86
2018.01.06_I0-0_DC_NUCF_2631.tiff,54.7842466667,11.8513900000,99.0000000000,-0.20,0.06,0.01,-318.91
2018.01.06_I0-0_DC_NUCF_2637.tiff,54.7842866667,11.8513300000,99.1000000000,0.06,-0.06,0.09,-320.26
2018.01.06_I0-0_DC_NUCF_2643.tiff,54.7843266667,11.8512716667,99.3000000000,-0.15,0.07,0.12,-320.62
2018.01.06_I0-0_DC_NUCF_2649.tiff,54.7843683333,11.8512150000,99.5000000000,0.09,-0.13,-0.06,-321.1
2018.01.06_I0-0_DC_NUCF_2651.tiff,54.7844283333,11.8511266667,99.5000000000,-0.15,0.02,0.05,-319.46
2018.01.06_I0-0_DC_NUCF_2657.tiff,54.7844683333,11.8510683333,99.6000000000,0.13,0.02,-0.12,-320.75
2018.01.06_I0-0_DC_NUCF_2663.tiff,54.7845083333,11.8510116667,99.6000000000,-0.01,0.20,-0.05,-320.38
2018.01.06_I0-0_DC_NUCF_2669.tiff,54.7845483333,11.8509533333,99.7000000000,0.17,-0.12,0.09,-319.27
2018.01.06_I0-0_DC_NUCF_2675.tiff,54.7845883333,11.8508966667,99.8000000000,0.07,-0.12,-0.06,-320.17
2018.01.06_I0-0_DC_NUCF_2676.tiff,54.7846333333,11.8508333333,99.8000000000,0.13,0.14,0.13,-320.26
2018.01.06_I0-0_DC_NUCF_2681.tiff,54.7846700000,11.8507833333,99.6000000000,-0.20,0.14,0.20,-320.41
2018.01.06_I0-0_DC_NUCF_2687.tiff,54.7847100000,11.8507266667,99.6000000000,-0.04,0.10,0.15,-320.39
2018.01.06_I0-0_DC_NUCF_2693.tiff,54.7847500000,11.8506700000,99.6000000000,-0.18,-0.07,0.03,-319.6
2018.01.06_I0-0_DC_NUCF_2699.tiff,54.7847900000,11.8506116667,99.9000000000,-0.06,-0.15,0.08,-320.13
2018.01.06_I0-0_DC_NUCF_2701.tiff,54.7848500000,11.8505233333,100.2000000000,-0.03,0.00,0.10,-319.64
2018.01.06_I0-0_DC_NUCF_2707.tiff,54.7848866667,11.8504716667,100.4000000000,0.17,0.19,-0.01,-320.6
2018.01.06_I0-0_DC_NUCF_2714.tiff,54.7849233333,11.8504200000,100.3000000000,0.11,-0.20,0.00,-320.79
2018.01.06_I0-0_DC_NUCF_2721.tiff,54.7849583333,11.8503666667,100.4000000000,-0.18,0.07,0.18,-318.12
2018.01.06_I0-0_DC_NUCF_2726.tiff,54.7850283333,11.8502683333,100.5000000000,-0.17,-0.04,0.01,-320.62
2018.01.06_I0-0_DC_NUCF_2733.tiff,54.7850650000,11.8502166667,100.6000000000,-0.06,-0.14,0.01,-322.93
2018.01.06_I0-0_DC_NUCF_2741.tiff,54.7851150000,11.8501800000,100.6000000000,-0.14,0.11,0.03,-350.21
2018.01.06_I0-0_DC_NUCF_2749.tiff,54.7851633333,11.8501850000,100.9000000000,0.11,-0.09,-0.05,-8.58
2018.01.06_I0-0_DC_NUCF_2751.tiff,54.7852200000,11.8502150000,100.8000000000,0.14,0.09,-0.04,-22.51
2018.01.06_I0-0_DC_NUCF_2758.tiff,54.7852633333,11.8502516667,100.7000000000,0.15,0.18,-0.08,-29.67
2018.01.06_I0-0_DC_NUCF_2766.tiff,54.7853050000,11.8502966667,100.3000000000,0.05,0.11,0.08,-35.12
2018.01.06_I0-0_DC_NUCF_2773.tiff,54.7853316667,11.8503600000,100.3000000000,-0.14,0.02,-0.04,-70.07
2018.01.06_I0-0_DC_NUCF_2776.tiff,54.7853316667,11.8504583333,100.7000000000,-0.01,-0.18,0.15,-98.67
2018.01.06_I0-0_DC_NUCF_2784.tiff,54.7853166667,11.8505400000,100.9000000000,-0.19,0.15,0.10,-111.09
2018.01.06_I0-0_DC_NUCF_2791.tiff,54.7852916667,11.8506183333,101.2000000000,-0.16,0.13,0.14,-119.92
2018.01.06_I0-0_DC_NUCF_2798.tiff,54.7852666667,11.8506900000,101.4000000000,0.14,-0.15,-0.17,-123.4
2018.01.06_I0-0_DC_NUCF_2801.tiff,54.7852216667,11.8507883333,101.5000000000,0.04,0.10,0.20,-129.37
2018.01.06_I0-0_DC_NUCF_2807.tiff,54.7851916667,11.8508483333,101.7000000000,-0.08,0.00,-0.06,-130.85
2018.01.06_I0-0_DC_NUCF_2813.tiff,54.7851633333,11.8509083333,101.8000000000,0.10,-0.15,-0.04,-131.72
2018.01.06_I0-0_DC_NUCF_2819.tiff,54.7851316667,11.8509666667,101.9000000000,0.01,-0.06,-0.15,-132.98
2018.01.06_I0-0_DC_NUCF_2825.tiff,54.7851000000,11.8510250000,102.0000000000,-0.08,-0.04,0.20,-134.21
2018.01.06_I0-0_DC_NUCF_2826.tiff,54.7850533333,11.8511050000,101.9000000000,0.12,-0.10,-0.10,-136.48
2018.01.06_I0-0_DC_NUCF_2832.tiff,54.7850183333,11.8511633333,101.9000000000,0.09,-0.18,0.10,-137.07
2018.01.06_I0-0_DC_NUCF_2838.tiff,54.7849816667,11.8512216667,101.8000000000,0.14,0.01,0.18,-136.94
2018.01.06_I0-0_DC_NUCF_2843.tiff,54.7849483333,11.8512733333,101.7000000000,0.02,0.12,-0.20,-137.41
2018.01.06_I0-0_DC_NUCF_2849.tiff,54.7849116667,11.8513300000,101.6000000000,-0.18,-0.04,-0.16,-138.97
2018.01.06_I0-0_DC_NUCF_2851.tiff,54.7848533333,11.8514166667,101.6000000000,0.09,0.06,-0.08,-140.16
2018.01.06_I0-0_DC_NUCF_2857.tiff,54.7848150000,11.8514716667,101.6000000000,-0.05,-0.05,-0.10,-139.31
2018.01.06_I0-0_DC_NUCF_2863.tiff,54.7847750000,11.8515300000,101.6000000000,-0.03,-0.04,-0.09,-139.53
2018.01.06_I0-0_DC_NUCF_2869.tiff,54.7847366667,11.8515866667,101.8000000000,0.01,0.07,0.16,-139.93
2018.01.06_I0-0_DC_NUCF_2875.tiff,54.7846966667,11.8516450000,101.9000000000,0.17,-0.17,-0.04,-139.34
2018.01.06_I0-0_DC_NUCF_2876.tiff,54.7846533333,11.8517083333,102.0000000000,-0.16,-0.12,-0.12,-140.33
2018.01.06_I0-0_DC_NUCF_2881.tiff,54.7846183333,11.8517600000,102.1000000000,0.15,0.08,-0.04,-140.34
2018.01.06_I0-0_DC_NUCF_2887.tiff,54.7845783333,11.8518166667,102.3000000000,0.20,0.18,0.17,-140.8
2018.01.06_I0-0_DC_NUCF_2893.tiff,54.7845383333,11.8518733333,102.5000000000,-0.18,0.07,0.18,-140.42
2018.01.06_I0-0_DC_NUCF_2899.tiff,54.7844983333,11.8519316667,102.8000000000,-0.08,0.05,-0.02,-139.96
2018.01.06_I0-0_DC_NUCF_2901.tiff,54.7844383333,11.8520200000,103.0000000000,-0.04,0.00,-0.01,-140.75
2018.01.06_I0-0_DC_NUCF_2907.tiff,54.7843966667,11.8520783333,103.1000000000,-0.16,0.07,0.01,-139.76
2018.01.06_I0-0_DC_NUCF_2913.tiff,54.7843566667,11.8521366667,103.1000000000,-0.14,0.11,0.03,-140.07
2018.01.06_I0-0_DC_NUCF_2919.tiff,54.7843166667,11.8521950000,103.2000000000,0.02,-0.19,0.14,-140.79
2018.01.06_I0-0_DC_NUCF_2925.tiff,54.7842750000,11.8522550000,103.2000000000,-0.01,0.03,0.14,-140.09
2018.01.06_I0-0_DC_NUCF_2926.tiff,54.7842233333,11.8523283333,103.3000000000,0.02,-0.18,-0.03,-140.49
2018.01.06_I0-0_DC_NUCF_2931.tiff,54.7841866667,11.8523816667,103.2000000000,0.00,0.07,0.18,-139.68
2018.01.06_I0-0_DC_NUCF_2936.tiff,54.7841516667,11.8524333333,103.2000000000,0.02,-0.02,-0.10,-139.99
2018.01.06_I0-0_DC_NUCF_2941.tiff,54.7841150000,11.8524866667,103.1000000000,-0.14,0.03,-0.17,-140.57
2018.01.06_I0-0_DC_NUCF_2947.tiff,54.7840733333,11.8525466667,103.0000000000,0.11,0.16,-0.10,-140.29
2018.01.06_I0-0_DC_NUCF_2951.tiff,54.7840000000,11.8526550000,102.9000000000,-0.08,-0.19,-0.18,-139.94
2018.01.06_I0-0_DC_NUCF_2956.tiff,54.7839633333,11.8527083333,103.0000000000,-0.19,0.15,0.10,-140.91
2018.01.06_I0-0_DC_NUCF_2961.tiff,54.7839266667,11.8527600000,103.1000000000,0.02,-0.10,-0.01,-139.96
2018.01.06_I0-0_DC_NUCF_2967.tiff,54.7838833333,11.8528216667,103.1000000000,0.08,-0.13,0.12,-139.99
2018.01.06_I0-0_DC_NUCF_2973.tiff,54.7838416667,11.8528833333,103.2000000000,0.04,0.10,0.20,-140.5
2018.01.06_I0-0_DC_NUCF_2976.tiff,54.7837783333,11.8529750000,103.4000000000,-0.10,-0.10,-0.07,-139.81
2018.01.06_I0-0_DC_NUCF_2982.tiff,54.7837366667,11.8530350000,103.4000000000,0.10,0.11,0.16,-139.85
2018.01.06_I0-0_DC_NUCF_2988.tiff,54.7836966667,11.8530966667,103.4000000000,-0.11,-0.12,-0.17,-139.41
2018.01.06_I0-0_DC_NUCF_2994.tiff,54.7836550000,11.8531583333,103.4000000000,-0.11,0.14,0.10,-139.24
2018.01.06_I0-0_DC_NUCF_3000.tiff,54.7836150000,11.8532183333,103.5000000000,-0.06,-0.15,0.00,-139.39
2018.01.06_I0-0_DC_NUCF_3001.tiff,54.7835616667,11.8532933333,103.4000000000,0.13,0.02,-0.12,-140.96
2018.01.06_I0-0_DC_NUCF_3006.tiff,54.7835250000,11.8533450000,103.5000000000,-0.16,0.04,0.12,-140.4
2018.01.06_I0-0_DC_NUCF_3011.tiff,54.7834900000,11.8533983333,103.5000000000,-0.05,0.19,-0.11,-140.33
2018.01.06_I0-0_DC_NUCF_3017.tiff,54.7834483333,11.8534583333,103.6000000000,0.06,0.04,-0.08,-139.78
2018.01.06_I0-0_DC_NUCF_3023.tiff,54.7834066667,11.8535183333,103.7000000000,0.09,0.06,-0.08,-139.7
2018.01.06_I0-0_DC_NUCF_3026.tiff,54.7833400000,11.8536166667,104.0000000000,0.05,-0.13,-0.04,-139.77
2018.01.06_I0-0_DC_NUCF_3031.tiff,54.7833033333,11.8536700000,104.0000000000,-0.04,0.10,0.15,-139.52
2018.01.06_I0-0_DC_NUCF_3037.tiff,54.7832616667,11.8537300000,104.0000000000,-0.18,-0.07,0.03,-139.89
2018.01.06_I0-0_DC_NUCF_3043.tiff,54.7832200000,11.8537900000,104.0000000000,-0.06,-0.15,0.08,-140.35
2018.01.06_I0-0_DC_NUCF_3049.tiff,54.7831783333,11.8538500000,103.9000000000,0.16,-0.05,0.01,-139.54
2018.01.06_I0-0_DC_NUCF_3051.tiff,54.7831166667,11.8539400000,103.6000000000,0.17,0.19,-0.01,-139.94
2018.01.06_I0-0_DC_NUCF_3057.tiff,54.7830750000,11.8540000000,103.4000000000,0.12,-0.10,-0.11,-140.26
2018.01.06_I0-0_DC_NUCF_3063.tiff,54.7830333333,11.8540616667,103.2000000000,0.20,-0.16,-0.06,-139.79
2018.01.06_I0-0_DC_NUCF_3069.tiff,54.7829900000,11.8541216667,103.0000000000,-0.17,0.08,-0.16,-139.46
2018.01.06_I0-0_DC_NUCF_3075.tiff,54.7829483333,11.8541833333,102.8000000000,0.06,-0.05,-0.19,-139.58
2018.01.06_I0-0_DC_NUCF_3076.tiff,54.7829016667,11.8542533333,102.6000000000,-0.14,0.14,-0.18,-138.79
2018.01.06_I0-0_DC_NUCF_3081.tiff,54.7828666667,11.8543066667,102.4000000000,-0.17,-0.03,-0.01,-139.4
2018.01.06_I0-0_DC_NUCF_3087.tiff,54.7828250000,11.8543683333,102.1000000000,-0.15,-0.02,0.16,-139.68
2018.01.06_I0-0_DC_NUCF_3093.tiff,54.7827833333,11.8544283333,101.8000000000,0.11,-0.09,-0.05,-139.48
2018.01.06_I0-0_DC_NUCF_3099.tiff,54.7827416667,11.8544900000,101.5000000000,0.05,-0.15,-0.17,-140.12
2018.01.06_I0-0_DC_NUCF_3101.tiff,54.7826783333,11.8545816667,101.3000000000,0.01,0.14,0.15,-140.41
2018.01.06_I0-0_DC_NUCF_3107.tiff,54.7826350000,11.8546433333,101.2000000000,0.11,-0.03,-0.08,-139.82
2018.01.06_I0-0_DC_NUCF_3113.tiff,54.7825933333,11.8547050000,101.2000000000,-0.14,0.03,-0.17,-139.74
2018.01.06_I0-0_DC_NUCF_3119.tiff,54.7825516667,11.8547666667,101.0000000000,0.11,0.16,-0.10,-138.96
2018.01.06_I0-0_DC_NUCF_3125.tiff,54.7825100000,11.8548300000,100.7000000000,0.18,-0.19,-0.13,-139.65
2018.01.06_I0-0_DC_NUCF_3126.tiff,54.7824566667,11.8549066667,100.5000000000,0.04,0.05,0.12,-140.11
2018.01.06_I0-0_DC_NUCF_3131.tiff,54.7824200000,11.8549600000,100.4000000000,0.03,-0.18,-0.14,-139.48
2018.01.06_I0-0_DC_NUCF_3136.tiff,54.7823833333,11.8550150000,100.3000000000,0.11,-0.12,-0.13,-139.66
2018.01.06_I0-0_DC_NUCF_3141.tiff,54.7823466667,11.8550683333,100.1000000000,-0.01,0.13,0.18,-139.52
2018.01.06_I0-0_DC_NUCF_3147.tiff,54.7823050000,11.8551300000,99.9000000000,-0.20,0.06,0.01,-139.92
2018.01.06_I0-0_DC_NUCF_3151.tiff,54.7822300000,11.8552366667,99.7000000000,-0.08,0.00,-0.06,-140.62
2018.01.06_I0-0_DC_NUCF_3156.tiff,54.7821933333,11.8552900000,99.7000000000,-0.06,0.19,0.18,-140.15
2018.01.06_I0-0_DC_NUCF_3161.tiff,54.7821550000,11.8553450000,99.7000000000,0.20,-0.15,0.00,-140.02
2018.01.06_I0-0_DC_NUCF_3167.tiff,54.7821133333,11.8554050000,99.6000000000,-0.15,0.02,0.05,-140.8
2018.01.06_I0-0_DC_NUCF_3173.tiff,54.7820766667,11.8554566667,99.0000000000,0.13,0.02,-0.12,-140.72
2018.01.06_I0-0_DC_NUCF_3176.tiff,54.7820266667,11.8555283333,99.3000000000,0.09,-0.18,0.10,-140.28
2018.01.06_I0-0_DC_NUCF_3183.tiff,54.7819883333,11.8555816667,99.2000000000,-0.05,0.19,-0.11,-140.56
2018.01.06_I0-0_DC_NUCF_3190.tiff,54.7819500000,11.8556350000,99.2000000000,0.11,0.01,0.02,-140.65
2018.01.06_I0-0_DC_NUCF_3197.tiff,54.7819116667,11.8557016667,99.2000000000,-0.20,0.14,0.20,-126.08
2018.01.06_I0-0_DC_NUCF_3201.tiff,54.7818900000,11.8558283333,99.4000000000,-0.05,-0.05,-0.10,-96.04
2018.01.06_I0-0_DC_NUCF_3208.tiff,54.7818916667,11.8559183333,99.4000000000,0.17,-0.01,0.17,-85.04
2018.01.06_I0-0_DC_NUCF_3216.tiff,54.7818966667,11.8560033333,99.4000000000,-0.06,0.08,0.03,-83.32
2018.01.06_I0-0_DC_NUCF_3223.tiff,54.7819050000,11.8560866667,99.1000000000,0.17,0.19,-0.01,-76.3
2018.01.06_I0-0_DC_NUCF_3226.tiff,54.7819283333,11.8561850000,99.0000000000,-0.03,0.04,0.09,-51.45
2018.01.06_I0-0_DC_NUCF_3234.tiff,54.7819750000,11.8562300000,99.2000000000,-0.17,0.09,-0.02,-22.25
2018.01.06_I0-0_DC_NUCF_3242.tiff,54.7820233333,11.8562400000,99.2000000000,-0.17,-0.04,0.01,-358.25
2018.01.06_I0-0_DC_NUCF_3249.tiff,54.7820733333,11.8562233333,99.1000000000,-0.06,-0.14,0.01,-344.67
2018.01.06_I0-0_DC_NUCF_3251.tiff,54.7821316667,11.8561850000,99.0000000000,-0.16,0.07,0.01,-337.19
